Timestamp,HumidityMeasurementState,LuminescenceState,TemperatureState
2019-03-09 20:30:00,50.79,0.87,15.93
2019-03-09 20:40:00,50.79,0.87,15.93
2019-03-09 20:50:00,50.79,0.87,15.93
2019-03-09 21:00:00,50.79,0.87,15.93
2019-03-09 21:10:00,50.79,0.87,15.93
2019-03-09 21:20:00,50.79,0.87,15.93
2019-03-09 21:30:00,50.79,0.87,15.93
2019-03-09 21:40:00,50.79,0.87,15.93
2019-03-09 21:50:00,50.79,0.87,15.93
2019-03-09 22:00:00,50.79,0.87,15.93
2019-03-09 22:10:00,50.79,0.87,15.93
2019-03-09 22:20:00,50.79,0.87,15.93
2019-03-09 22:30:00,50.79,0.87,15.93
2019-03-09 22:40:00,50.79,0.87,15.93
2019-03-09 22:50:00,50.79,0.87,15.93
2019-03-09 23:00:00,50.79,0.87,15.93
2019-03-09 23:10:00,50.79,0.87,15.93
2019-03-09 23:20:00,50.79,0.87,15.93
2019-03-09 23:30:00,50.79,0.87,15.93
2019-03-09 23:40:00,50.79,0.87,15.93
2019-03-09 23:50:00,50.79,0.87,15.93
2019-03-10 00:00:00,50.79,0.87,15.93
2019-03-10 00:10:00,50.79,0.87,15.93
2019-03-10 00:20:00,50.79,0.87,15.93
2019-03-10 00:30:00,50.79,0.87,15.93
2019-03-10 00:40:00,50.79,0.87,15.93
2019-03-10 00:50:00,50.79,0.87,15.93
2019-03-10 01:00:00,50.79,0.87,15.93
2019-03-10 01:10:00,50.79,0.87,15.93
2019-03-10 01:20:00,50.79,0.87,15.93
2019-03-10 01:30:00,50.79,0.87,15.93
2019-03-10 01:40:00,50.79,0.87,15.93
2019-03-10 01:50:00,50.79,0.87,15.93
2019-03-10 02:00:00,50.79,0.87,15.93
2019-03-10 02:10:00,50.79,0.87,15.93
2019-03-10 02:20:00,50.79,0.87,15.93
2019-03-10 02:30:00,50.79,0.87,15.93
2019-03-10 02:40:00,50.79,0.87,15.93
2019-03-10 02:50:00,50.79,0.87,15.93
2019-03-10 03:00:00,50.79,0.87,15.93
2019-03-10 03:10:00,50.79,0.87,15.93
2019-03-10 03:20:00,50.79,0.87,15.93
2019-03-10 03:30:00,50.79,0.87,15.93
2019-03-10 03:40:00,50.79,0.87,15.93
2019-03-10 03:50:00,50.79,0.87,15.93
2019-03-10 04:00:00,50.79,0.87,15.93
2019-03-10 04:10:00,50.79,0.87,15.93
2019-03-10 04:20:00,50.79,0.87,15.93
2019-03-10 04:30:00,50.79,0.87,15.93
