Class,Value,Timestamp
Livingroom,0,2019-03-21 10:46:40
Livingroom,1,2019-03-21 10:51:13
Livingroom,0,2019-03-21 10:53:23
Livingroom,1,2019-03-21 10:55:21
Livingroom,0,2019-03-21 10:59:43
Livingroom,1,2019-03-21 11:04:02
Livingroom,0,2019-03-21 11:06:30
Livingroom,1,2019-03-21 11:07:50
Livingroom,0,2019-03-21 11:12:11
Livingroom,1,2019-03-21 13:06:07
Livingroom,0,2019-03-21 13:08:21
Livingroom,1,2019-03-21 13:09:15
Livingroom,0,2019-03-21 13:11:29
Livingroom,1,2019-03-21 13:11:58
Livingroom,0,2019-03-21 13:14:13
Livingroom,1,2019-03-21 13:55:19
Livingroom,0,2019-03-21 13:57:33
Livingroom,1,2019-03-21 13:58:42
Livingroom,0,2019-03-21 14:00:59
Livingroom,1,2019-03-21 14:01:50
Livingroom,0,2019-03-21 14:06:05
Livingroom,1,2019-03-21 14:06:32
Livingroom,0,2019-03-21 14:11:04
Livingroom,1,2019-03-21 14:12:24
Livingroom,0,2019-03-21 14:14:37
Livingroom,1,2019-03-21 14:14:48
Livingroom,0,2019-03-21 14:17:02
Livingroom,1,2019-03-21 14:18:15
Livingroom,0,2019-03-21 14:20:30
Livingroom,1,2019-03-21 14:20:55
Livingroom,0,2019-03-21 14:23:16
Livingroom,1,2019-03-21 14:24:12
Livingroom,0,2019-03-21 14:26:26
Livingroom,1,2019-03-21 15:14:01
Livingroom,0,2019-03-21 15:20:14
Livingroom,1,2019-03-21 15:25:51
Livingroom,0,2019-03-21 15:28:03
Livingroom,1,2019-03-21 15:29:21
Livingroom,0,2019-03-21 15:31:35
Livingroom,1,2019-03-21 15:39:34
Livingroom,0,2019-03-21 15:41:47
Livingroom,1,2019-03-21 15:45:39
Livingroom,0,2019-03-21 15:50:02
Livingroom,1,2019-03-21 15:52:55
