Class,Value,Timestamp
Kitchen,0,2019-03-22 16:51:04
Kitchen,1,2019-03-22 16:51:17
Kitchen,0,2019-03-22 16:55:41
Kitchen,1,2019-03-22 16:55:56
Kitchen,0,2019-03-22 17:27:49
Kitchen,1,2019-03-22 17:32:40
Kitchen,0,2019-03-22 17:37:37
Kitchen,1,2019-03-22 18:06:40
Kitchen,0,2019-03-22 18:29:30
Kitchen,1,2019-03-22 18:29:44
Kitchen,0,2019-03-22 18:36:55
Kitchen,1,2019-03-22 18:37:08
Kitchen,0,2019-03-22 18:55:01
Kitchen,1,2019-03-22 18:55:25
Kitchen,0,2019-03-22 19:02:24
Kitchen,1,2019-03-22 19:03:14
Kitchen,0,2019-03-22 19:10:10
Kitchen,1,2019-03-22 19:10:20
Kitchen,0,2019-03-22 19:44:40
Kitchen,1,2019-03-22 19:46:18
Kitchen,0,2019-03-22 19:48:58
Kitchen,1,2019-03-22 19:50:34
Kitchen,0,2019-03-22 20:02:11
Kitchen,1,2019-03-22 20:02:21
Kitchen,0,2019-03-22 20:18:14
Kitchen,1,2019-03-22 20:18:27
Kitchen,1,2019-03-23 06:43:36
Kitchen,0,2019-03-23 06:45:55
Kitchen,1,2019-03-23 06:48:26
Kitchen,0,2019-03-23 06:50:59
Kitchen,1,2019-03-23 06:51:52
Kitchen,0,2019-03-23 07:07:36
Kitchen,1,2019-03-23 07:11:24
Kitchen,0,2019-03-23 07:15:56
Kitchen,1,2019-03-23 07:16:10
Kitchen,0,2019-03-23 07:21:06
Kitchen,1,2019-03-23 07:22:35
Kitchen,0,2019-03-23 07:27:29
Kitchen,1,2019-03-23 07:49:53
Kitchen,0,2019-03-23 07:52:24
Kitchen,1,2019-03-23 07:53:19
Kitchen,0,2019-03-23 07:58:04
Kitchen,1,2019-03-23 07:58:13
Kitchen,0,2019-03-23 08:02:46
Kitchen,1,2019-03-23 08:09:37
Kitchen,0,2019-03-23 08:14:31
Kitchen,1,2019-03-23 08:15:56
Kitchen,0,2019-03-23 08:18:33
Kitchen,1,2019-03-23 08:18:57
Kitchen,0,2019-03-23 08:26:04
Kitchen,1,2019-03-23 08:28:12
Kitchen,0,2019-03-23 08:30:43
