Time,atrium,kitchen,livingroom,toilet,bedroom,Room,bel(A),bel(K),bel(L),bel(T),bel(B)
9557.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9558.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9559.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9560.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9561.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9562.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9563.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9564.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9565.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9566.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9567.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9568.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9569.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9570.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9571.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9572.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9573.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9574.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9575.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9576.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9577.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9578.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9579.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9580.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9581.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9582.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9583.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9584.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9585.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9586.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9587.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9588.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9589.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9590.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9591.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9592.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9593.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9594.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9595.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9596.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9597.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9598.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9599.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9600.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9601.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9602.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9603.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9604.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9605.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9606.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9607.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9608.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9609.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9610.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9611.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9612.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9613.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9614.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9615.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9616.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9617.0,1,1,0,0,0,atrium,0.9527449610284442,0.01631188442777374,0.01049517655861908,0.01056707581838627,0.009880902166776562
9618.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9619.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9620.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9621.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9622.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9623.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9624.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9625.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9626.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9627.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9628.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9629.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9630.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9631.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9632.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9633.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9634.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9635.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9636.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9637.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9638.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9639.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9640.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9641.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9642.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9643.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9644.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9645.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9646.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9647.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9648.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9649.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9650.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9651.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9652.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9653.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9654.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9655.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9656.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9657.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9658.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9659.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9660.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9661.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9662.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9663.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9664.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9665.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9666.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9667.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9668.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9669.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9670.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9671.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9672.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9673.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9674.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9675.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9676.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9677.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9678.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9679.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9680.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9681.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9682.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9683.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9684.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9685.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9686.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9687.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9688.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9689.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9690.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9691.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9692.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9693.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9694.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9695.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9696.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9697.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9698.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9699.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9700.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9701.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9702.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9703.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9704.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9705.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9706.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9707.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9708.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9709.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9710.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9711.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9712.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9713.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9714.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9715.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9716.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9717.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9718.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9719.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9720.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9721.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9722.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9723.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9724.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9725.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9726.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9727.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9728.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9729.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9730.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9731.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9732.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9733.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9734.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9735.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9736.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9737.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9738.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9739.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9740.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9741.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9742.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9743.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9744.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9745.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9746.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9747.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9748.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9749.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9750.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9751.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9752.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9753.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9754.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9755.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9756.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9757.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9758.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9759.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9760.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9761.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9762.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9763.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9764.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9765.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9766.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9767.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9768.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9769.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9770.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9771.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9772.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
9773.0,1,0,0,0,0,atrium,0.2407537057543488,0.09927211477295139,0.22009300624757114,0.22013341687218457,0.2197477563529442
